review_id,prof_ID,rating,predicted_topic,review_clauses,similarity
5933,61,4.0,instructional_effectiveness,in my experience he was a very nice enjoyable teacher.,[0.45 0.30 0.20]
5935,61,1.0,fairness,the worst teacher ever!,[0.39 0.41 0.29]
5935,61,1.0,instructional_effectiveness,he speaks softer than a mouse and is extremely rude and cranky... do not i repeat do not choose this teacher!,[0.34 0.31 0.24]
5935,61,1.0,misc,don not!,[-0.01 -0.00 -0.03]
5936,61,3.5,misc,hes not as bad as all these ppl make him sound,[0.04 0.10 -0.02]
5937,61,1.0,misc,wow...,[0.07 0.02 0.05]
5937,61,1.0,instructional_effectiveness,i do not recomend this class with this professor.,[0.43 0.31 0.40]
5937,61,1.0,misc,"i speant half my time trying to figure out what hes saying, and the other half screaming at him.",[0.19 0.02 0.11]
5937,61,1.0,instructional_effectiveness,no words can explain this class.,[0.49 0.32 0.47]
5938,61,1.0,misc,"nearly blind and deaf, talks too quietly to be heard beyond the second row, sometimes even the first.",[0.15 0.08 0.09]
5938,61,1.0,workload,"regularly 10 minutes late to class, tries to make up for it at the end.",[0.31 0.34 0.34]
5938,61,1.0,fairness,"doesnt explain things well, no comments on tests, unfair grading.",[0.49 0.63 0.53]
5938,61,1.0,instructional_effectiveness,worst professor ever,[0.32 0.28 0.24]
5939,61,1.0,instructional_effectiveness,"very nice man but horrible teacher. comes late, won't look over work, and is completely deaf.",[0.37 0.37 0.32]
5939,61,1.0,misc,"you have to repeat yourself a billion times, and then he still doesn't hear you and tells you to speak up?",[0.08 0.00 0.01]
5939,61,1.0,workload,imagine how much fun taking attendence was.,[0.23 0.15 0.35]
5940,61,3.0,instructional_effectiveness,very smart man who knows his material.,[0.44 0.15 0.18]
5940,61,3.0,instructional_effectiveness,he is a little hard to understand and can't hear well.,[0.27 0.15 0.15]
5940,61,3.0,instructional_effectiveness,"whether or not you enjoy his class depends on how much you put into it, he knows an extrodinary amount and would love to impart it to you.",[0.40 0.27 0.33]
5940,61,3.0,workload,you can do well though,[0.19 0.20 0.32]
5941,895,5.0,workload,"this class was hard for me, but i haven't been in school or used most of the material covered in real life in 20 years.",[0.54 0.32 0.59]
5941,895,5.0,instructional_effectiveness,she was very helpful and was always able to explain how to do the problems when i got stuck.,[0.40 0.20 0.20]
5941,895,5.0,workload,there is a bunch of homework and tests weigh for 70 percent of your grade.,[0.40 0.48 0.70]
5941,895,5.0,workload,as long as you do the homework you should't have any problems with tests.,[0.22 0.37 0.53]
5942,895,3.0,instructional_effectiveness,mrs mcvey is very smart but has no idea how to explain her knowledge.,[0.42 0.16 0.24]
5942,895,3.0,workload,she does not allow you to use a calculator the whole first half of the class.,[0.30 0.34 0.41]
5942,895,3.0,workload,"her tests are extremely hard, and consist of most of your grade.",[0.25 0.46 0.57]
5942,895,3.0,workload,"the homework will take you hours and hours a week, which doesn't count for much.",[0.33 0.33 0.59]
5942,895,3.0,instructional_effectiveness,"she is a nice person, but i would not take her class.",[0.30 0.28 0.25]
5943,895,1.0,fairness,do not take math with this teacher!,[0.28 0.30 0.28]
5943,895,1.0,misc,she is very rude.,[0.06 0.09 0.05]
5943,895,1.0,misc,talks to you like your stupid if you have any questions.,[0.18 0.05 0.10]
5943,895,1.0,fairness,"never responds to emails, and really doesnt care if you pass or fail",[0.21 0.38 0.36]
5944,895,1.0,misc,"she is horrible, never answer email and horrible at explaining.",[0.16 0.10 0.15]
5944,895,1.0,workload,not a good teacher to take,[0.49 0.43 0.54]
5945,895,1.5,instructional_effectiveness,powers through lectures. horrible at explaining how or why things work.,[0.53 0.22 0.42]
5945,895,1.5,fairness,"very picky about how she wants answers written, and usually doesn't tell you ahead of time how she wants it written.",[0.27 0.27 0.26]
5945,895,1.5,fairness,a bit critical.,[0.26 0.30 0.19]
5945,895,1.5,instructional_effectiveness,basically reads the book off and lets class fend for itself.,[0.56 0.36 0.50]
5946,895,5.0,misc,love mrs mcvey.,[0.10 0.02 -0.01]
5946,895,5.0,instructional_effectiveness,"took her for 2 math classes, she was amazing and caring and helpful.",[0.34 0.30 0.24]
5946,895,5.0,instructional_effectiveness,a really great teacher.,[0.50 0.30 0.22]
5947,895,4.5,instructional_effectiveness,mrs mcvey is an excellent instructor.,[0.42 0.20 0.28]
5947,895,4.5,misc,she does keep it moving to stay on schedule,[0.17 0.15 0.15]
5947,895,4.5,instructional_effectiveness,but she explains everything step by step.,[0.35 0.14 0.21]
5947,895,4.5,misc,she doesn't leave anything out.,[0.13 0.02 0.04]
5947,895,4.5,instructional_effectiveness,she is very willing to help you and informs you of all of your resources.,[0.32 0.10 0.25]
5947,895,4.5,misc,she wants you to do good and has a good sense of humor.,[0.19 0.12 0.12]
5947,895,4.5,misc,will answer any questions.,[0.19 -0.04 0.12]
5947,895,4.5,instructional_effectiveness,enjoyed her class!,[0.44 0.31 0.34]
5948,895,1.5,misc,does not slow down for anything.,[0.03 -0.00 -0.03]
5948,895,1.5,fairness,hard core on grading if you don't have a comma in the correct spot the entire problem is wrong.,[0.31 0.50 0.35]
5948,895,1.5,instructional_effectiveness,does not answer questions very well.,[0.27 0.11 0.15]
5948,895,1.5,instructional_effectiveness,doesn't explain things well.,[0.31 0.07 0.13]
5948,895,1.5,workload,expects you to know everything,[0.44 0.24 0.46]
5948,895,1.5,workload,and she is just reviewing you on the material.,[0.41 0.42 0.45]
5948,895,1.5,misc,not good!,[0.03 0.09 0.06]
5949,895,2.0,fairness,i don't know how she has received any good scores as teacher...,[0.47 0.53 0.44]
5949,895,2.0,misc,she is horrible.,[0.02 0.07 0.02]
5949,895,2.0,instructional_effectiveness,flies through the material and doesn't really explain it.,[0.29 0.08 0.15]
5949,895,2.0,misc,when you ask her to slow down or explain she tries but it makes no sense.,[0.14 0.11 0.10]
5949,895,2.0,fairness,her grading is insane and she is not forgiving on small mistakes,[0.32 0.61 0.46]
5950,895,4.5,instructional_effectiveness,i had this teacher for college algebra.,[0.41 0.25 0.26]
5950,895,4.5,fairness,"she is very picky about her grading, she will count the problem incorrect if you don't put x and other nit pick things.",[0.33 0.57 0.46]
5950,895,4.5,misc,"overall, i don't recommend her.",[0.17 0.20 0.15]
5950,895,4.5,instructional_effectiveness,"she is helpful, but seemed to go about things the long way.",[0.32 0.18 0.16]
5952,895,5.0,fairness,she is a really good teacher... but her tests and grading aspects are ridiculous.,[0.38 0.60 0.44]
5952,895,5.0,fairness,"i got a yc in her class because i failed all of the tests, but i got 100's on all the homework.",[0.23 0.47 0.37]
5952,895,5.0,instructional_effectiveness,"other than that she is a good teacher,",[0.52 0.36 0.29]
5952,895,5.0,misc,but i perfer not to take her again,[0.01 0.05 -0.00]
5953,895,5.0,workload,"i had to take this class because i didn't get a good act score, so i already knew what i was doing.",[0.46 0.35 0.56]
5953,895,5.0,instructional_effectiveness,she is one of the best math teachers i have ever had.,[0.40 0.29 0.20]
5953,895,5.0,instructional_effectiveness,"she really knows how to break everything down, so you can understand.",[0.41 0.18 0.18]
5953,895,5.0,misc,"although you can not use calculators, she makes everything easy enough to be able to do without one.",[0.24 0.19 0.22]
5954,895,5.0,instructional_effectiveness,mrs mcvey is one of the best math teachers i've ever known.,[0.41 0.23 0.21]
5954,895,5.0,instructional_effectiveness,"math can be difficult for lots of people, but i watched mrs mcvey help even the dumbest person understand what they were doing.",[0.47 0.22 0.26]
5954,895,5.0,instructional_effectiveness,she is very detailed and picky but it is beneficial to the student.,[0.51 0.45 0.50]
5954,895,5.0,misc,she is very fair and respectful of everyone.,[0.16 0.18 0.01]
5954,895,5.0,misc,period.,[0.09 0.11 0.06]
5955,895,4.0,instructional_effectiveness,"this is an incredible teacher, however, you must be ready to work with no book.",[0.50 0.29 0.45]
5955,895,4.0,workload,"that is very unconventional for us older students, but you will make it.",[0.28 0.32 0.51]
5955,895,4.0,instructional_effectiveness,she will go above and beyond her calling to make sure you get the lessons you just have to ask her.,[0.33 0.22 0.25]
5955,895,4.0,instructional_effectiveness,"if you are really struggling, she will help you outside of class!",[0.47 0.27 0.43]
5955,895,4.0,misc,i highly recommend her emoji,[0.10 0.01 -0.02]
5956,895,3.0,misc,as a person she is wonderful and kind.,[0.14 0.08 -0.05]
5956,895,3.0,workload,i shouldn't have taken the 7 week class since it went too fast.,[0.29 0.27 0.45]
5956,895,3.0,workload,"i was there everyday and did my best, but transfered out of her class and into a full semester of elm alg.",[0.35 0.31 0.40]
5956,895,3.0,fairness,"i now have an a. i didn't like the fact if you didn't finish checking your work because you see it in your head, she'll mark you wrong.",[0.34 0.54 0.43]
5957,895,5.0,instructional_effectiveness,this teacher is extremely helpful.,[0.57 0.37 0.37]
5957,895,5.0,instructional_effectiveness,she won't move on to the next lesson until everone understands.,[0.36 0.32 0.25]
5957,895,5.0,workload,the course is 7 weeks long and moves pretty quick.,[0.18 0.18 0.36]
5957,895,5.0,workload,attendence is key to pass an everyday class.,[0.51 0.36 0.62]
5957,895,5.0,instructional_effectiveness,the previous comments by people who didn't like her more than likely didn't go to class regularly and they fell behind.,[0.34 0.28 0.26]
5957,895,5.0,misc,she knows her stuff!!,[0.19 0.04 0.06]
5958,895,2.0,fairness,this is the most horrible teacher i have ever had.,[0.34 0.36 0.32]
5958,895,2.0,workload,she wont allow you to make up tests.,[0.08 0.29 0.32]
5958,895,2.0,fairness,she makes your final counts double or triple.,[0.23 0.28 0.27]
5958,895,2.0,workload,even though i had a doctors note and a field trip for another class.,[0.21 0.25 0.38]
5958,895,2.0,fairness,recently she has been behind and has taught around 9 lessons in 2 class periods.,[0.33 0.38 0.33]
5958,895,2.0,fairness,at this point only around 3 people are passing her class.,[0.26 0.36 0.36]
5959,895,4.5,misc,she is wonderful,[0.11 0.02 -0.07]
5960,895,3.0,misc,i do not like her.,[0.05 0.09 0.01]
5960,895,3.0,fairness,i feel that she doesn't care about your grade and she will not help you unless you schedule for help on her time.,[0.24 0.41 0.39]
5960,895,3.0,instructional_effectiveness,i would not recommend this teacher.,[0.40 0.38 0.36]
5968,464,1.5,fairness,had a b average in there until the final and made a c. he is not very clear and will interrupt himself while working out a problem to go on a tangent.,[0.42 0.56 0.49]
5968,464,1.5,misc,not recommended.,[0.01 0.00 0.02]
5969,464,3.0,instructional_effectiveness,i took lawson for college algebra and i must say that at times his teaching methods can be confusing.,[0.49 0.29 0.33]
5969,464,3.0,instructional_effectiveness,hes a little irritated by somethings but only if class gets out of hand a bit.,[0.30 0.25 0.29]
5969,464,3.0,instructional_effectiveness,he recommends to only use the website and not the book.,[0.29 0.08 0.22]
5969,464,3.0,instructional_effectiveness,i learned more in the math lab.,[0.45 0.17 0.36]
5970,464,3.5,instructional_effectiveness,mr lawson is a remarkably helpful and interested professor.,[0.51 0.18 0.25]
5970,464,3.5,misc,"he is not easy, but he is very fair.",[0.13 0.24 0.17]
5970,464,3.5,workload,he really wants you to do well.,[0.30 0.31 0.35]
5970,464,3.5,instructional_effectiveness,"although i know some people think him confusing, i took him after barely making it through highschool math classes, and he is the first teacher i have understood.",[0.49 0.26 0.27]
5970,464,3.5,misc,"he has a bit of a temper, so don't smart mouth him.",[0.13 0.07 0.01]
5971,464,3.5,instructional_effectiveness,mr lawson is a good teacher.,[0.48 0.31 0.25]
5971,464,3.5,instructional_effectiveness,"sometimes he allows himself to get distracted and he does lecture on his personal beliefs occasionally, but he's usually very helpful.",[0.38 0.09 0.13]
5971,464,3.5,instructional_effectiveness,"i had a very easy time with his class, but, admittedly, i already knew the material and was simply getting an easy math credit.",[0.50 0.35 0.42]
5971,464,3.5,misc,"still, i would reluctantly recommend him.",[0.06 0.13 0.02]
5972,464,1.5,fairness,i graded for mr lawson and the way that he grades homework does not help the students.,[0.37 0.52 0.40]
5972,464,1.5,misc,he simply wanted me to check that it was done not whether it was right or wrong.,[0.12 0.15 0.01]
5972,464,1.5,fairness,staff in the advising center told me not to take him when i asked them which teacher i should take.,[0.20 0.27 0.20]
5972,464,1.5,instructional_effectiveness,students have told me that he is very hard to understand and not helpful.,[0.42 0.28 0.31]
5973,464,5.0,instructional_effectiveness,cares about the students.,[0.54 0.40 0.43]
5973,464,5.0,misc,i highly recommend him.,[0.18 0.07 0.02]
5974,464,4.0,fairness,"i had never gotten higher than a c in highschool, i got a b in his class!!!",[0.21 0.36 0.22]
5975,464,2.0,fairness,terrible teacher!,[0.39 0.41 0.32]
5975,464,2.0,instructional_effectiveness,"as a person he is pretty nice, but hes teaching style is so confuseing and tests are really hard.",[0.41 0.37 0.34]
5975,464,2.0,misc,would not reccomend him!,[0.07 0.13 0.02]
5976,464,1.0,instructional_effectiveness,i couldnt tell if he was lecturing math or about the soccer club...,[0.41 0.18 0.22]
5977,464,2.5,misc,flake is right!,[0.02 0.07 -0.06]
5977,464,2.5,misc,i used to play 'how long can we distract lawson today? ',[0.06 0.07 0.09]
5977,464,2.5,workload,"in every class, which was easy anyways, but we got up to an hour before he noticed.. if you don't want to work you butt off, take this guy.",[0.22 0.20 0.32]
5978,464,1.0,workload,"i showed up for every class, took notes, paid attention and still couldn't follow this guy.",[0.33 0.22 0.40]
5978,464,1.0,misc,what a flake,[0.09 0.12 0.00]
5979,464,4.5,instructional_effectiveness,i loved this class!!,[0.48 0.33 0.39]
5979,464,4.5,workload,"as long as you don't miss alot and do your homework, there's no way that you couldn't have at least a b in this class.",[0.31 0.42 0.50]
5979,464,4.5,instructional_effectiveness,i rarely studied and got an a. he makes class fun to sit through by telling stories or jokes.,[0.49 0.47 0.41]
